tag,source,out_degree,k,method,seed,sigma0_saa,sigma0_mc,sigma_saa,sigma_mc,R_saa,R_mc,saa_mc_gap,cut_size,hop_mix,stop_reason,seconds,candidates,tie_split_at_cutoff,tie_group_sizes,iterations_done,evaluations,scope_weights,repair_weights,destroy_weights,best_hits_by_heuristic,best_hits_by_hop,best_hits_by_scope,scope_selected,neutral_moves,fallback_used,layer_sizes,q_bounds,param_max_iter,param_segment_length,param_repair_p,param_q_min_frac,param_q_max_frac,param_reaction_factor,param_max_hop_scope,param_fixed_hop_scope
k-sweep,145,35,3,alns,7.0,301.714,266.5705,201.276,187.839,0.3328914137229296,0.2953496354622885,0.037541778260641,3,{0: 3},max_iter,12.5,,,,300.0,246.0,"{0: 0.8988824536825607, 1: 0.3515440787655648, 2: 0.4112061975950471, 3: 0.43253211815964926}","{'random': 0.9548725365472198, 'probability': 0.5172461602702451, 'degree': 0.6599515288421725, 'bridge': 0.5526901954025103, 'betweenness': 0.5392625886742592, 'spectral': 0.5977533970010342}","{'random': 0.3612399295830428, 'worst': 0.7030470747468941, 'related': 0.6148754102923449}","{'random': 1, 'probability': 1, 'degree': 0, 'bridge': 0, 'betweenness': 0, 'spectral': 0}",{0: 2},"{0: 2, 1: 0, 2: 0, 3: 0}","{0: 111, 1: 63, 2: 68, 3: 58}","{'random': 2, 'probability': 4, 'degree': 6, 'bridge': 0, 'betweenness': 8, 'spectral': 1}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 35, 1: 2041, 2: 13592, 3: 6065}","(1, 1)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
k-sweep,145,35,5,greedy_random,7.0,301.714,266.5705,291.412,253.726,0.0341449186978397,0.0481842514456775,-0.0140393327478377,5,{0: 5},topk,0.22,35.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,5,greedy_probability,,301.714,266.5705,203.742,185.892,0.3247181105285137,0.3026535194254427,0.022064591103071,5,{0: 5},topk,0.16,35.0,"(2, 8)","[22, 10, 3]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,5,greedy_degree,,301.714,266.5705,255.52,226.355,0.1531052586224039,0.150862529799809,0.0022427288225949,5,{0: 5},topk,0.2,35.0,"(1, 0)","[6, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,5,greedy_bridge,,301.714,266.5705,298.786,262.1035,0.0097045546444646,0.0167572930988236,-0.007052738454359,5,{0: 5},topk,0.23,35.0,"(5, 8)","[22, 13]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,5,greedy_betweenness,,301.714,266.5705,251.478,225.6665,0.1665020516117912,0.1534453362243758,0.0130567153874153,5,{0: 5},topk,0.2,35.0,"(1, 0)","[6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,5,greedy_spectral,,301.714,266.5705,258.318,224.9745,0.143831575598083,0.1560412723838533,-0.0122096967857703,5,{0: 5},topk,0.2,35.0,"(1, 0)","[5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,5,alns,7.0,301.714,266.5705,173.04,160.5785,0.4264767296181152,0.3976133893285266,0.0288633402895885,5,{0: 5},max_iter,15.36,,,,300.0,282.0,"{0: 2.721563077874534, 1: 0.9047506154867823, 2: 0.7441464613578922, 3: 0.7682730937957674}","{'random': 1.669072057729707, 'probability': 1.4865957659202438, 'degree': 1.0032434100602876, 'bridge': 0.7418714943861004, 'betweenness': 2.5481744404371005, 'spectral': 1.3994248070979862}","{'random': 0.9286571381207226, 'worst': 2.0287769253151087, 'related': 1.357065462630086}","{'random': 2, 'probability': 1, 'degree': 0, 'bridge': 0, 'betweenness': 3, 'spectral': 1}",{0: 7},"{0: 7, 1: 0, 2: 0, 3: 0}","{0: 128, 1: 48, 2: 53, 3: 71}","{'random': 2, 'probability': 1, 'degree': 5, 'bridge': 2, 'betweenness': 1, 'spectral': 4}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 35, 1: 2041, 2: 13592, 3: 6065}","(1, 2)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
k-sweep,145,35,10,greedy_random,7.0,301.714,266.5705,262.868,228.1585,0.1287510688930576,0.1440969649679915,-0.0153458960749338,10,{0: 10},topk,0.0,35.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,10,greedy_probability,,301.714,266.5705,147.026,132.6415,0.5126974552059235,0.502414933385352,0.0102825218205714,10,{0: 10},topk,0.0,35.0,"(7, 3)","[22, 10, 3]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,10,greedy_degree,,301.714,266.5705,193.774,177.698,0.3577560206022923,0.3333921045276952,0.024363916074597,10,{0: 10},topk,0.0,35.0,"(1, 0)","[6, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,10,greedy_bridge,,301.714,266.5705,298.562,261.878,0.0104469795899427,0.0176032231623528,-0.00715624357241,10,{0: 10},topk,0.0,35.0,"(10, 3)","[22, 13]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,10,greedy_betweenness,,301.714,266.5705,181.982,162.689,0.396839390946393,0.3896961591774033,0.0071432317689896,10,{0: 10},topk,0.0,35.0,"(1, 0)","[6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,10,greedy_spectral,,301.714,266.5705,178.272,165.3455,0.4091358041058751,0.3797306903802183,0.0294051137256567,10,{0: 10},topk,0.0,35.0,"(1, 0)","[5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,10,alns,7.0,301.714,266.5705,96.768,100.2205,0.6792724235534313,0.6240375435391388,0.0552348800142925,10,{0: 10},max_iter,1.7,,,,300.0,294.0,"{0: 2.596135249667759, 1: 0.583366101293969, 2: 0.5676833683268103, 3: 1.1655942056351363}","{'random': 1.9599109948504314, 'probability': 1.0436340881091783, 'degree': 1.2400916087807752, 'bridge': 1.509797339507858, 'betweenness': 1.4686919933399172, 'spectral': 1.4606495409874505}","{'random': 0.6341215545275788, 'worst': 2.157347390037825, 'related': 1.0637198664641943}","{'random': 4, 'probability': 2, 'degree': 3, 'bridge': 2, 'betweenness': 4, 'spectral': 0}","{0: 14, 3: 1}","{0: 14, 1: 0, 2: 0, 3: 1}","{0: 139, 1: 51, 2: 39, 3: 71}","{'random': 0, 'probability': 0, 'degree': 2, 'bridge': 1, 'betweenness': 2, 'spectral': 1}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 35, 1: 2041, 2: 13592, 3: 6065}","(1, 4)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
k-sweep,145,35,15,greedy_random,7.0,301.714,266.5705,233.238,204.0165,0.2269566543150135,0.2346621250288384,-0.0077054707138248,15,{0: 15},topk,0.29,35.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,15,greedy_probability,,301.714,266.5705,102.5,90.0505,0.6602742995021775,0.6621888018366624,-0.0019145023344848,15,{0: 15},topk,0.13,35.0,"(2, 20)","[22, 10, 3]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,15,greedy_degree,,301.714,266.5705,68.884,65.761,0.7716910716771512,0.7533072864401724,0.0183837852369788,15,{0: 15},topk,0.09,35.0,"(1, 0)","[6, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,15,greedy_bridge,,301.714,266.5705,276.824,239.536,0.0824953432721052,0.1014159481262929,-0.0189206048541876,15,{0: 15},topk,0.34,35.0,"(2, 20)","[22, 13]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,15,greedy_betweenness,,301.714,266.5705,68.884,65.761,0.7716910716771512,0.7533072864401724,0.0183837852369788,15,{0: 15},topk,0.0,35.0,"(1, 0)","[6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,15,greedy_spectral,,301.714,266.5705,44.404,48.227,0.8528275121472653,0.8190835069897082,0.033744005157557,15,{0: 15},topk,0.07,35.0,"(1, 0)","[5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,15,alns,7.0,301.714,266.5705,41.578,45.9145,0.8621939982897711,0.8277585104128176,0.0344354878769535,15,{0: 15},max_iter,12.48,,,,300.0,282.0,"{0: 1.8876544070522878, 1: 0.43842478379733896, 2: 0.4019135820169115, 3: 0.28384168416340516}","{'random': 0.85543819313936, 'probability': 0.41234712326226014, 'degree': 0.8736094486109024, 'bridge': 0.38742048900000015, 'betweenness': 1.9296785409518957, 'spectral': 1.4326952644837156}","{'random': 0.7080723205277918, 'worst': 1.872042883827897, 'related': 0.35586121596606013}","{'random': 2, 'probability': 0, 'degree': 0, 'bridge': 0, 'betweenness': 2, 'spectral': 4}",{0: 8},"{0: 8, 1: 0, 2: 0, 3: 0}","{0: 155, 1: 48, 2: 55, 3: 42}","{'random': 0, 'probability': 0, 'degree': 3, 'bridge': 0, 'betweenness': 5, 'spectral': 9}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 35, 1: 2041, 2: 13592, 3: 6065}","(1, 6)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
k-sweep,145,35,20,greedy_random,7.0,301.714,266.5705,176.408,149.6875,0.4153138402593185,0.4384693730176444,-0.0231555327583259,20,{0: 20},topk,0.22,35.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,20,greedy_probability,,301.714,266.5705,42.146,45.706,0.8603114207494514,0.8285406674782093,0.0317707532712421,20,{0: 20},topk,0.06,35.0,"(7, 15)","[22, 10, 3]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,20,greedy_degree,,301.714,266.5705,12.21,15.308,0.9595312116772838,0.9425742908536392,0.0169569208236447,20,{0: 20},topk,0.02,35.0,"(1, 0)","[6, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,20,greedy_bridge,,301.714,266.5705,209.914,190.89,0.3042616517629278,0.2839042579730315,0.0203573937898963,20,{0: 20},topk,0.25,35.0,"(7, 15)","[22, 13]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,20,greedy_betweenness,,301.714,266.5705,19.854,19.0915,0.9341959604128414,0.928381047415224,0.0058149129976172,20,{0: 20},topk,0.03,35.0,"(1, 0)","[6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,20,greedy_spectral,,301.714,266.5705,12.21,15.308,0.9595312116772838,0.9425742908536392,0.0169569208236447,20,{0: 20},topk,0.0,35.0,"(1, 0)","[5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
k-sweep,145,35,20,alns,7.0,301.714,266.5705,8.044,14.454,0.9733389899043464,0.9457779461718382,0.0275610437325083,20,{0: 20},max_iter,7.29,,,,300.0,266.0,"{0: 1.3284816921171223, 1: 0.22876792454961012, 2: 0.3638297636024883, 3: 0.24837660379671955}","{'random': 0.4010499418030201, 'probability': 0.31381059609000017, 'degree': 0.9357391570247103, 'bridge': 0.31381059609000017, 'betweenness': 0.9915275066888724, 'spectral': 1.2099964904786342}","{'random': 0.8282973542246964, 'worst': 1.0243448411027962, 'related': 0.2058911320946491}","{'random': 0, 'probability': 0, 'degree': 1, 'bridge': 0, 'betweenness': 3, 'spectral': 3}",{0: 7},"{0: 7, 1: 0, 2: 0, 3: 0}","{0: 166, 1: 33, 2: 49, 3: 52}","{'random': 0, 'probability': 0, 'degree': 5, 'bridge': 0, 'betweenness': 3, 'spectral': 7}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 35, 1: 2041, 2: 13592, 3: 6065}","(2, 8)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
population,587,10,5,greedy_random,7.0,303.566,274.1475,229.09,207.475,0.245337093086841,0.2431993726005161,0.0021377204863248,5,{0: 5},topk,0.22,10.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,587,10,5,greedy_probability,,303.566,274.1475,44.448,45.0775,0.8535804404972889,0.8355720916659827,0.0180083488313061,5,{0: 5},topk,0.05,10.0,"(4, 0)","[5, 4, 1]",,,,,,,,,,,,,,,,,,,,,
population,587,10,5,greedy_degree,,303.566,274.1475,87.44,74.493,0.7119572020582015,0.7282740130769021,-0.0163168110187006,5,{0: 5},topk,0.08,10.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,587,10,5,greedy_bridge,,303.566,274.1475,136.51,117.225,0.5503119585197288,0.5724017180532377,-0.0220897595335088,5,{0: 5},topk,0.12,10.0,"(4, 5)","[9, 1]",,,,,,,,,,,,,,,,,,,,,
population,587,10,5,greedy_betweenness,,303.566,274.1475,225.15,216.254,0.2583161487123063,0.2111764652240125,0.0471396834882937,5,{0: 5},topk,0.22,10.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,587,10,5,greedy_spectral,,303.566,274.1475,75.848,72.948,0.7501432966801289,0.7339096654173392,0.0162336312627897,5,{0: 5},topk,0.08,10.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,587,10,5,alns,7.0,303.566,274.1475,44.448,45.0775,0.8535804404972889,0.8355720916659827,0.0180083488313061,5,{0: 5},max_iter,7.89,,,,300.0,216.0,"{0: 0.8019586688378001, 1: 0.3545902830518956, 2: 0.28384168416340516, 3: 0.3889054717343372}","{'random': 0.5032894340091423, 'probability': 0.8762174633939828, 'degree': 0.41635762268029025, 'bridge': 0.3685705451077051, 'betweenness': 0.6964712369621464, 'spectral': 0.34315188682441516}","{'random': 0.4338117680348161, 'worst': 0.5986094025714798, 'related': 0.6888456394771592}","{'random': 0, 'probability': 3, 'degree': 1, 'bridge': 0, 'betweenness': 0, 'spectral': 0}",{0: 4},"{0: 4, 1: 0, 2: 0, 3: 0}","{0: 132, 1: 59, 2: 41, 3: 68}","{'random': 3, 'probability': 15, 'degree': 3, 'bridge': 1, 'betweenness': 1, 'spectral': 0}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 10, 1: 540, 2: 9244, 3: 11048}","(1, 2)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
population,359,22,10,greedy_random,7.0,325.596,304.7485,209.472,190.6555,0.3566505731028636,0.3743841233016733,-0.0177335501988097,10,{0: 10},topk,0.19,22.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,359,22,10,greedy_probability,,325.596,304.7485,81.036,76.994,0.7511148785611617,0.7473523249499177,0.003762553611244,10,{0: 10},topk,0.08,22.0,"(1, 12)","[13, 5, 4]",,,,,,,,,,,,,,,,,,,,,
population,359,22,10,greedy_degree,,325.596,304.7485,171.564,167.195,0.4730770648288063,0.4513672749824855,0.0217097898463207,10,{0: 10},topk,0.17,22.0,"(1, 0)","[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,359,22,10,greedy_bridge,,325.596,304.7485,255.948,239.47,0.2139092617845428,0.2142044997760448,-0.0002952379915019,10,{0: 10},topk,0.24,22.0,"(7, 12)","[19, 3]",,,,,,,,,,,,,,,,,,,,,
population,359,22,10,greedy_betweenness,,325.596,304.7485,105.05,106.46,0.6773609012395729,0.6506627596198177,0.0266981416197552,10,{0: 10},topk,0.11,22.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,359,22,10,greedy_spectral,,325.596,304.7485,171.564,167.195,0.4730770648288063,0.4513672749824855,0.0217097898463207,10,{0: 10},topk,0.0,22.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,359,22,10,alns,7.0,325.596,304.7485,69.85,72.371,0.7854703374734333,0.7625222109378718,0.0229481265355615,10,"{0: 9, 1: 1}",max_iter,10.75,,,,300.0,283.0,"{0: 1.4792143074705408, 1: 0.39610742491460255, 2: 0.7015729006528664, 3: 0.5995566161721092}","{'random': 0.3276182623179601, 'probability': 0.9749052921036434, 'degree': 1.905870029704421, 'bridge': 0.3640202914644001, 'betweenness': 1.373498157648821, 'spectral': 0.7159530636720002}","{'random': 0.6087687964694677, 'worst': 1.2270871294397687, 'related': 0.9605042067040642}","{'random': 0, 'probability': 2, 'degree': 2, 'bridge': 0, 'betweenness': 5, 'spectral': 0}","{1: 2, 0: 7}","{0: 7, 1: 2, 2: 0, 3: 0}","{0: 129, 1: 46, 2: 70, 3: 55}","{'random': 1, 'probability': 0, 'degree': 1, 'bridge': 0, 'betweenness': 2, 'spectral': 0}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 22, 1: 927, 2: 11508, 3: 8839}","(1, 4)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
population,218,25,10,greedy_random,7.0,370.246,366.4855,252.194,233.368,0.3188474689800835,0.3632271945274778,-0.0443797255473943,10,{0: 10},topk,0.23,25.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,218,25,10,greedy_probability,,370.246,366.4855,109.09,96.545,0.7053580592362916,0.7365652938520078,-0.0312072346157161,10,{0: 10},topk,0.1,25.0,"(3, 15)","[18, 3, 3, 1]",,,,,,,,,,,,,,,,,,,,,
population,218,25,10,greedy_degree,,370.246,366.4855,217.146,211.1565,0.4135088562739367,0.4238339579601375,-0.0103251016862008,10,{0: 10},topk,0.2,25.0,"(1, 0)","[2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,218,25,10,greedy_bridge,,370.246,366.4855,281.518,275.902,0.2396460731513642,0.2471680325688192,-0.007521959417455,10,{0: 10},topk,0.28,25.0,"(7, 15)","[22, 3]",,,,,,,,,,,,,,,,,,,,,
population,218,25,10,greedy_betweenness,,370.246,366.4855,233.568,227.193,0.3691545621019537,0.3800764286718028,-0.010921866569849,10,{0: 10},topk,0.22,25.0,"(1, 0)","[2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,218,25,10,greedy_spectral,,370.246,366.4855,217.146,211.1565,0.4135088562739367,0.4238339579601375,-0.0103251016862008,10,{0: 10},topk,0.0,25.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,218,25,10,alns,7.0,370.246,366.4855,95.254,86.1255,0.7427278079979257,0.7649961594660635,-0.0222683514681377,10,{0: 10},max_iter,11.6,,,,300.0,275.0,"{0: 2.1098343127906127, 1: 0.54833171490126, 2: 0.7296445037532603, 3: 0.6491001715106492}","{'random': 0.9456085096858385, 'probability': 1.5672008733264318, 'degree': 2.2602661665596107, 'bridge': 0.38742048900000015, 'betweenness': 0.6752308656060003, 'spectral': 1.1564890659291693}","{'random': 0.7872177509921701, 'worst': 1.8004971429529215, 'related': 0.7832936628832181}","{'random': 2, 'probability': 2, 'degree': 3, 'bridge': 0, 'betweenness': 0, 'spectral': 1}",{0: 8},"{0: 8, 1: 0, 2: 0, 3: 0}","{0: 156, 1: 39, 2: 55, 3: 50}","{'random': 0, 'probability': 6, 'degree': 2, 'bridge': 0, 'betweenness': 0, 'spectral': 4}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 25, 1: 1431, 2: 12937, 3: 7220}","(1, 4)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
population,527,8,3,greedy_random,7.0,517.65,524.451,69.384,74.4275,0.8659634888438134,0.858084930718027,0.0078785581257863,3,{0: 3},topk,0.07,8.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,527,8,3,greedy_probability,,517.65,524.451,42.14,39.793,0.9185936443542936,0.9241244653933351,-0.0055308210390416,3,{0: 3},topk,0.04,8.0,"(1, 5)","[6, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,527,8,3,greedy_degree,,517.65,524.451,511.18,519.6815,0.0124987926204964,0.0090942719148213,0.003404520705675,3,{0: 3},topk,0.44,8.0,"(1, 1)","[2, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,527,8,3,greedy_bridge,,517.65,524.451,512.536,521.598,0.0098792620496475,0.0054399743732017,0.0044392876764457,3,{0: 3},topk,0.44,8.0,"(2, 5)","[7, 1]",,,,,,,,,,,,,,,,,,,,,
population,527,8,3,greedy_betweenness,,517.65,524.451,65.558,69.305,0.8733545832125954,0.8678522874396273,0.0055022957729681,3,{0: 3},topk,0.06,8.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,527,8,3,greedy_spectral,,517.65,524.451,65.558,69.305,0.8733545832125954,0.8678522874396273,0.0055022957729681,3,{0: 3},topk,0.0,8.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,527,8,3,alns,7.0,517.65,524.451,42.14,39.793,0.9185936443542936,0.9241244653933351,-0.0055308210390416,3,{0: 3},max_iter,13.93,,,,300.0,225.0,"{0: 1.8017703140485803, 1: 0.8657575570822502, 2: 1.2405025844355064, 3: 1.1610353467473187}","{'random': 1.0402414468870054, 'probability': 1.8250105372713004, 'degree': 1.1155649329048933, 'bridge': 1.1535890593537357, 'betweenness': 1.0448013473004867, 'spectral': 0.43046721000000016}","{'random': 1.0688985099911252, 'worst': 1.5271839543622217, 'related': 0.9706174282108112}","{'random': 1, 'probability': 2, 'degree': 0, 'bridge': 1, 'betweenness': 2, 'spectral': 0}","{0: 5, 2: 1}","{0: 5, 1: 0, 2: 1, 3: 0}","{0: 103, 1: 55, 2: 79, 3: 63}","{'random': 4, 'probability': 11, 'degree': 3, 'bridge': 6, 'betweenness': 10, 'spectral': 3}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 8, 1: 312, 2: 6341, 3: 12361}","(1, 1)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
population,95,44,10,greedy_random,7.0,536.026,566.6755,506.352,540.354,0.055359254961513,0.0464489818246951,0.0089102731368179,10,{0: 10},topk,0.52,44.0,"(1, 0)","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,95,44,10,greedy_probability,,536.026,566.6755,180.014,195.3995,0.6641692753709707,0.6551827280339454,0.0089865473370253,10,{0: 10},topk,0.19,44.0,"(5, 3)","[31, 8, 4, 1]",,,,,,,,,,,,,,,,,,,,,
population,95,44,10,greedy_degree,,536.026,566.6755,240.186,256.234,0.5519135265826658,0.5478294014828593,0.0040841250998064,10,{0: 10},topk,0.25,44.0,"(1, 0)","[4, 3, 3, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,95,44,10,greedy_bridge,,536.026,566.6755,519.234,554.274,0.0313268386234995,0.0218846588567884,0.009442179766711,10,{0: 10},topk,0.54,44.0,"(2, 34)","[36, 8]",,,,,,,,,,,,,,,,,,,,,
population,95,44,10,greedy_betweenness,,536.026,566.6755,493.756,527.237,0.0788581150914321,0.0695962680581745,0.0092618470332576,10,{0: 10},topk,0.51,44.0,"(1, 0)","[7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
population,95,44,10,greedy_spectral,,536.026,566.6755,493.756,527.237,0.0788581150914321,0.0695962680581745,0.0092618470332576,10,{0: 10},topk,0.0,44.0,"(1, 0)","[4, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",,,,,,,,,,,,,,,,,,,,,
