tag,source,out_degree,k,method,seed,sigma0_saa,sigma0_mc,sigma_saa,sigma_mc,R_saa,R_mc,saa_mc_gap,cut_size,hop_mix,stop_reason,seconds,iterations_done,evaluations,scope_weights,repair_weights,destroy_weights,best_hits_by_heuristic,best_hits_by_hop,best_hits_by_scope,scope_selected,neutral_moves,fallback_used,layer_sizes,q_bounds,param_max_iter,param_segment_length,param_repair_p,param_q_min_frac,param_q_max_frac,param_reaction_factor,param_max_hop_scope,param_fixed_hop_scope
default,21,136,3,greedy_random,7.0,643.556,644.473,643.546,644.4545,1.553866330206155e-05,2.8705624595448676e-05,-1.3166961293387125e-05,3,{0: 3},topk,0.72,,,,,,,,,,,,,,,,,,,,,
default,21,136,3,greedy_probability,,643.556,644.473,643.556,644.473,0.0,0.0,0.0,3,{0: 3},topk,0.72,,,,,,,,,,,,,,,,,,,,,
default,21,136,3,greedy_degree,,643.556,644.473,643.556,644.473,0.0,0.0,0.0,3,{0: 3},topk,0.72,,,,,,,,,,,,,,,,,,,,,
default,21,136,3,greedy_bridge,,643.556,644.473,643.112,644.0925,0.000689916650610134,0.0005904048734391987,9.951177717093529e-05,3,{0: 3},topk,0.73,,,,,,,,,,,,,,,,,,,,,
default,21,136,3,greedy_betweenness,,643.556,644.473,643.556,644.473,0.0,0.0,0.0,3,{0: 3},topk,0.73,,,,,,,,,,,,,,,,,,,,,
default,21,136,3,greedy_spectral,,643.556,644.473,643.556,644.473,0.0,0.0,0.0,3,{0: 3},topk,0.73,,,,,,,,,,,,,,,,,,,,,
default,21,136,3,alns,7.0,643.556,644.473,642.05,642.989,0.00234012269328554,0.0023026565891820505,3.7466104103489606e-05,3,"{1: 1, 2: 2}",max_iter,60.85,300.0,300.0,"{0: 5.618399146662869, 1: 7.031309883498855, 2: 6.941762219134437, 3: 5.315191907794455}","{'random': 7.250304034966797, 'probability': 6.950762126873004, 'degree': 5.419161972617548, 'bridge': 6.705201517036599, 'betweenness': 6.36557636626077, 'spectral': 4.230556278935401}","{'random': 6.688462536728718, 'worst': 5.4800422192920815, 'related': 5.963386381850199}","{'random': 0, 'probability': 2, 'degree': 0, 'bridge': 1, 'betweenness': 1, 'spectral': 0}","{0: 1, 2: 2, 1: 1}","{0: 1, 1: 1, 2: 2, 3: 0}","{0: 74, 1: 78, 2: 77, 3: 71}","{'random': 12, 'probability': 13, 'degree': 15, 'bridge': 14, 'betweenness': 19, 'spectral': 17}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 136, 1: 5378, 2: 13944, 3: 2769}","(1, 1)",300.0,20.0,6.0,0.1,0.4,0.1,3.0,
repair_p=20,1347,5,3,alns,7.0,34.692,28.385,2.364,2.3345,0.9318574887582152,0.9177558569667078,0.014101631791507363,3,{0: 3},max_iter,1.71,300.0,135.0,"{0: 0.5798631420875533, 1: 0.2058911320946491, 2: 0.2802407075732724, 3: 0.2058911320946491}","{'random': 0.33891544377720023, 'probability': 0.22876792454961012, 'degree': 0.2058911320946491, 'bridge': 0.25418658283290013, 'betweenness': 0.4155950629317917, 'spectral': 0.35687796229739166}","{'random': 0.4051098663899346, 'worst': 0.2653707924775477, 'related': 0.2058911320946491}","{'random': 0, 'probability': 0, 'degree': 0, 'bridge': 0, 'betweenness': 1, 'spectral': 1}",{0: 2},"{0: 2, 1: 0, 2: 0, 3: 0}","{0: 128, 1: 54, 2: 67, 3: 51}","{'random': 8, 'probability': 6, 'degree': 15, 'bridge': 0, 'betweenness': 26, 'spectral': 25}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 5, 1: 521, 2: 8504, 3: 10865}","(1, 1)",300.0,20.0,20.0,0.1,0.4,0.1,3.0,
repair_p=20,323,15,3,alns,7.0,85.276,75.632,14.62,13.113,0.8285566865237581,0.826621006981172,0.0019356795425861106,3,{0: 3},max_iter,2.08,300.0,161.0,"{0: 0.8570445325745868, 1: 0.3756312835197302, 2: 0.6134369532367322, 3: 0.25418658283290013}","{'random': 0.4787180643352952, 'probability': 0.5592104822323802, 'degree': 0.6685107128505273, 'bridge': 0.47071589413500015, 'betweenness': 0.5083731656658003, 'spectral': 0.5401464885199126}","{'random': 0.2430659198339607, 'worst': 0.5490430189190642, 'related': 0.627424917916264}","{'random': 1, 'probability': 0, 'degree': 0, 'bridge': 1, 'betweenness': 1, 'spectral': 1}",{0: 4},"{0: 4, 1: 0, 2: 0, 3: 0}","{0: 135, 1: 60, 2: 72, 3: 33}","{'random': 1, 'probability': 0, 'degree': 21, 'bridge': 2, 'betweenness': 14, 'spectral': 24}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 15, 1: 135, 2: 3264, 3: 14440}","(1, 1)",300.0,20.0,20.0,0.1,0.4,0.1,3.0,
repair_p=20,240,20,3,alns,7.0,141.388,165.3475,84.806,99.302,0.4001895493252611,0.399434524259514,0.0007550250657470947,3,{0: 3},max_iter,6.39,300.0,200.0,"{0: 1.5278391982408277, 1: 0.6376227841782401, 2: 0.3698414780218696, 3: 0.6299605754570426}","{'random': 1.2046649854322014, 'probability': 0.8977139688896103, 'degree': 0.44718009942825016, 'bridge': 0.7994847953052905, 'betweenness': 0.42054106660461016, 'spectral': 1.3180859448993667}","{'random': 0.45959523113606093, 'worst': 1.3691181907153183, 'related': 0.4274100318745801}","{'random': 2, 'probability': 1, 'degree': 0, 'bridge': 2, 'betweenness': 0, 'spectral': 3}",{0: 8},"{0: 8, 1: 0, 2: 0, 3: 0}","{0: 125, 1: 69, 2: 43, 3: 63}","{'random': 3, 'probability': 3, 'degree': 4, 'bridge': 4, 'betweenness': 7, 'spectral': 9}","{0: 0, 1: 0, 2: 0, 3: 0}","{0: 20, 1: 841, 2: 11010, 3: 9254}","(1, 1)",300.0,20.0,20.0,0.1,0.4,0.1,3.0,
